id,boe,puesto_antes,puesto_despues,plazas_antes,plazas_despues,tipo,duplicacion,clave_correspondencia
101187,BOE-A-2025-22543,50372481,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=220:codigo/plazas=50372481/1
101188,BOE-A-2025-22543,50372482,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=221:codigo/plazas=50372482/1
101189,BOE-A-2025-22543,50372488,OFICINA GENERAL DEL REGISTRO CIVIL DE LORA DEL RÍO.,1,1,,,BOE-A-2025-22543:tabla=1:fila=222:codigo/plazas=50372488/1
101190,BOE-A-2025-22543,50372508,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=223:codigo/plazas=50372508/1
101191,BOE-A-2025-22543,50372509,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=224:codigo/plazas=50372509/1
101192,BOE-A-2025-22543,50372526,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=225:codigo/plazas=50372526/1
101193,BOE-A-2025-22543,50372543,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=226:codigo/plazas=50372543/1
101194,BOE-A-2025-22543,50372544,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=227:codigo/plazas=50372544/1
101195,BOE-A-2025-22543,50372545,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=228:codigo/plazas=50372545/1
101196,BOE-A-2025-22543,50372546,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=229:codigo/plazas=50372546/1
101197,BOE-A-2025-22543,50372592,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=230:codigo/plazas=50372592/1
101198,BOE-A-2025-22543,50372593,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=231:codigo/plazas=50372593/1
101199,BOE-A-2025-22543,50372594,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=232:codigo/plazas=50372594/1
101200,BOE-A-2025-22543,50372595,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=233:codigo/plazas=50372595/1
101201,BOE-A-2025-22543,50372415,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=1:fila=234:codigo/plazas=50372415/1
101202,BOE-A-2025-22543,50370637,OFICINA DE JUSTICIA DE ALBOX.,1,1,,,BOE-A-2025-22543:tabla=2:fila=1:codigo/plazas=50370637/1
101203,BOE-A-2025-22543,50370869,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=2:codigo/plazas=50370869/1
101204,BOE-A-2025-22543,50370870,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=3:codigo/plazas=50370870/1
101205,BOE-A-2025-22543,50370868,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=4:codigo/plazas=50370868/1
101206,BOE-A-2025-22543,50370873,OFICINA GENERAL DEL REGISTRO CIVIL DE BERJA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=5:codigo/plazas=50370873/1
101207,BOE-A-2025-22543,50370645,OFICINA DE JUSTICIA DE CARBONERAS.,1,1,,,BOE-A-2025-22543:tabla=2:fila=6:codigo/plazas=50370645/1
101208,BOE-A-2025-22543,50370908,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=7:codigo/plazas=50370908/1
101209,BOE-A-2025-22543,50370909,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=8:codigo/plazas=50370909/1
101210,BOE-A-2025-22543,50370650,OFICINA DE JUSTICIA DE GARRUCHA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=9:codigo/plazas=50370650/1
101211,BOE-A-2025-22543,50370949,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=10:codigo/plazas=50370949/1
101212,BOE-A-2025-22543,50370948,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=11:codigo/plazas=50370948/1
101213,BOE-A-2025-22543,50370778,OFICINA DE JUSTICIA DE MOJONERA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=12:codigo/plazas=50370778/1
101214,BOE-A-2025-22543,50370652,OFICINA DE JUSTICIA DE MOJACAR.,1,1,,,BOE-A-2025-22543:tabla=2:fila=13:codigo/plazas=50370652/1
101215,BOE-A-2025-22543,50370959,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=14:codigo/plazas=50370959/1
101216,BOE-A-2025-22543,50371000,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=15:codigo/plazas=50371000/1
101217,BOE-A-2025-22543,50371001,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=16:codigo/plazas=50371001/1
101218,BOE-A-2025-22543,50371002,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=17:codigo/plazas=50371002/1
101219,BOE-A-2025-22543,50371022,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,1,1,,,BOE-A-2025-22543:tabla=2:fila=18:codigo/plazas=50371022/1
101220,BOE-A-2025-22543,50371023,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,1,1,,,BOE-A-2025-22543:tabla=2:fila=19:codigo/plazas=50371023/1
101221,BOE-A-2025-22543,50371059,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=20:codigo/plazas=50371059/1
101222,BOE-A-2025-22543,50371061,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=21:codigo/plazas=50371061/1
101223,BOE-A-2025-22543,50371062,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=22:codigo/plazas=50371062/1
101224,BOE-A-2025-22543,50371067,OFICINA GENERAL DEL REGISTRO CIVIL DE VERA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=23:codigo/plazas=50371067/1
101225,BOE-A-2025-22543,50371096,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=24:codigo/plazas=50371096/1
101226,BOE-A-2025-22543,50371097,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=25:codigo/plazas=50371097/1
101227,BOE-A-2025-22543,50371095,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=26:codigo/plazas=50371095/1
101228,BOE-A-2025-22543,50371117,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=27:codigo/plazas=50371117/1
101229,BOE-A-2025-22543,50371115,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=28:codigo/plazas=50371115/1
101230,BOE-A-2025-22543,50371121,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,1,1,,,BOE-A-2025-22543:tabla=2:fila=29:codigo/plazas=50371121/1
101231,BOE-A-2025-22543,50370674,OFICINA DE JUSTICIA DE BENALUP-CASAS VIEJAS.,1,1,,,BOE-A-2025-22543:tabla=2:fila=30:codigo/plazas=50370674/1
101232,BOE-A-2025-22543,50370655,OFICINA DE JUSTICIA DE BORNOS.,1,1,,,BOE-A-2025-22543:tabla=2:fila=31:codigo/plazas=50370655/1
101233,BOE-A-2025-22543,50371161,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=32:codigo/plazas=50371161/1
101234,BOE-A-2025-22543,50371157,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=33:codigo/plazas=50371157/1
101235,BOE-A-2025-22543,50371158,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=34:codigo/plazas=50371158/1
101236,BOE-A-2025-22543,50371181,OFICINA GENERAL DEL REGISTRO CIVIL DE CHICLANA DE LA FRONTERA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=35:codigo/plazas=50371181/1
101237,BOE-A-2025-22543,50371217,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=36:codigo/plazas=50371217/1
101238,BOE-A-2025-22543,50371218,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=37:codigo/plazas=50371218/1
101239,BOE-A-2025-22543,50371219,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=38:codigo/plazas=50371219/1
101240,BOE-A-2025-22543,50371220,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=39:codigo/plazas=50371220/1
101241,BOE-A-2025-22543,50371228,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,1,1,,,BOE-A-2025-22543:tabla=2:fila=40:codigo/plazas=50371228/1
101242,BOE-A-2025-22543,50371229,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,1,1,,,BOE-A-2025-22543:tabla=2:fila=41:codigo/plazas=50371229/1
101243,BOE-A-2025-22543,50370680,OFICINA DE JUSTICIA DE MEDINA SIDONIA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=42:codigo/plazas=50370680/1
101244,BOE-A-2025-22543,50371260,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=43:codigo/plazas=50371260/1
101245,BOE-A-2025-22543,50371264,OFICINA GENERAL DEL REGISTRO CIVIL DE PUERTO REAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=44:codigo/plazas=50371264/1
101246,BOE-A-2025-22543,50370662,OFICINA DE JUSTICIA DE PUERTO SERRANO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=45:codigo/plazas=50370662/1
101247,BOE-A-2025-22543,50371242,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=46:codigo/plazas=50371242/1
101248,BOE-A-2025-22543,50371240,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=47:codigo/plazas=50371240/1
101249,BOE-A-2025-22543,50371296,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=48:codigo/plazas=50371296/1
101250,BOE-A-2025-22543,50371327,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=49:codigo/plazas=50371327/1
101251,BOE-A-2025-22543,50371328,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=50:codigo/plazas=50371328/1
101252,BOE-A-2025-22543,50371329,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=51:codigo/plazas=50371329/1
101253,BOE-A-2025-22543,50371332,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,1,1,,,BOE-A-2025-22543:tabla=2:fila=52:codigo/plazas=50371332/1
101254,BOE-A-2025-22543,50371384,OFICINA GENERAL DEL REGISTRO CIVIL DE UBRIQUE.,1,1,,,BOE-A-2025-22543:tabla=2:fila=53:codigo/plazas=50371384/1
101255,BOE-A-2025-22543,50370660,OFICINA DE JUSTICIA DE VILLAMARTIN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=54:codigo/plazas=50370660/1
101256,BOE-A-2025-22543,50371393,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=55:codigo/plazas=50371393/1
101257,BOE-A-2025-22543,50371396,OFICINA GENERAL DEL REGISTRO CIVIL DE BAENA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=56:codigo/plazas=50371396/1
101258,BOE-A-2025-22543,50371404,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=57:codigo/plazas=50371404/1
101259,BOE-A-2025-22543,50370700,OFICINA DE JUSTICIA DE FUENTE PALMERA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=58:codigo/plazas=50370700/1
101260,BOE-A-2025-22543,50371428,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=59:codigo/plazas=50371428/1
101261,BOE-A-2025-22543,50371429,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=60:codigo/plazas=50371429/1
101262,BOE-A-2025-22543,50371430,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=61:codigo/plazas=50371430/1
101263,BOE-A-2025-22543,50371435,OFICINA GENERAL DEL REGISTRO CIVIL DE LUCENA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=62:codigo/plazas=50371435/1
101264,BOE-A-2025-22543,50371446,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=63:codigo/plazas=50371446/1
101265,BOE-A-2025-22543,50371459,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=64:codigo/plazas=50371459/1
101266,BOE-A-2025-22543,50371470,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=65:codigo/plazas=50371470/1
101267,BOE-A-2025-22543,50371475,OFICINA GENERAL DEL REGISTRO CIVIL DE PEÑARROYA-PUEBLONUEVO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=66:codigo/plazas=50371475/1
101268,BOE-A-2025-22543,50371493,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=67:codigo/plazas=50371493/1
101269,BOE-A-2025-22543,50371509,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=68:codigo/plazas=50371509/1
101270,BOE-A-2025-22543,50371508,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=69:codigo/plazas=50371508/1
101271,BOE-A-2025-22543,50371513,OFICINA GENERAL DEL REGISTRO CIVIL DE POZOBLANCO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=70:codigo/plazas=50371513/1
101272,BOE-A-2025-22543,50371533,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=71:codigo/plazas=50371533/1
101273,BOE-A-2025-22543,50370682,OFICINA DE JUSTICIA DE RUTE.,1,1,,,BOE-A-2025-22543:tabla=2:fila=72:codigo/plazas=50370682/1
101274,BOE-A-2025-22543,50370706,OFICINA DE JUSTICIA DE VILLANUEVA DE CORDOBA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=73:codigo/plazas=50370706/1
101275,BOE-A-2025-22543,50370714,OFICINA DE JUSTICIA DE ALHAMA DE GRANADA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=74:codigo/plazas=50370714/1
101276,BOE-A-2025-22543,50371555,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=75:codigo/plazas=50371555/1
101277,BOE-A-2025-22543,50371556,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=76:codigo/plazas=50371556/1
101278,BOE-A-2025-22543,50371559,OFICINA GENERAL DEL REGISTRO CIVIL DE ALMUÑECAR.,1,1,,,BOE-A-2025-22543:tabla=2:fila=77:codigo/plazas=50371559/1
101279,BOE-A-2025-22543,50371571,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=78:codigo/plazas=50371571/1
101280,BOE-A-2025-22543,50371592,OFICINA GENERAL DEL REGISTRO CIVIL DE GUADIX.,1,1,,,BOE-A-2025-22543:tabla=2:fila=79:codigo/plazas=50371592/1
101281,BOE-A-2025-22543,50370709,OFICINA DE JUSTICIA DE HUETOR TAJAR.,1,1,,,BOE-A-2025-22543:tabla=2:fila=80:codigo/plazas=50370709/1
101282,BOE-A-2025-22543,50371614,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=81:codigo/plazas=50371614/1
101283,BOE-A-2025-22543,50371615,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=82:codigo/plazas=50371615/1
101284,BOE-A-2025-22543,50371618,OFICINA GENERAL DEL REGISTRO CIVIL DE LOJA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=83:codigo/plazas=50371618/1
101285,BOE-A-2025-22543,50370716,OFICINA DE JUSTICIA DE MONTEFRIO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=84:codigo/plazas=50370716/1
101286,BOE-A-2025-22543,50371673,OFICINA GENERAL DEL REGISTRO CIVIL DE SANTA FE.,1,1,,,BOE-A-2025-22543:tabla=2:fila=85:codigo/plazas=50371673/1
101287,BOE-A-2025-22543,50371626,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=86:codigo/plazas=50371626/1
101288,BOE-A-2025-22543,50371627,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=87:codigo/plazas=50371627/1
101289,BOE-A-2025-22543,50371683,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=88:codigo/plazas=50371683/1
101290,BOE-A-2025-22543,50371684,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=89:codigo/plazas=50371684/1
101291,BOE-A-2025-22543,50371727,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=90:codigo/plazas=50371727/1
101292,BOE-A-2025-22543,50371728,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=91:codigo/plazas=50371728/1
101293,BOE-A-2025-22543,50371729,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=92:codigo/plazas=50371729/1
101294,BOE-A-2025-22543,50371723,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=93:codigo/plazas=50371723/1
101295,BOE-A-2025-22543,50371724,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=94:codigo/plazas=50371724/1
101296,BOE-A-2025-22543,50371725,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=95:codigo/plazas=50371725/1
101297,BOE-A-2025-22543,50371744,OFICINA GENERAL DEL REGISTRO CIVIL DE AYAMONTE.,1,1,,,BOE-A-2025-22543:tabla=2:fila=96:codigo/plazas=50371744/1
101298,BOE-A-2025-22543,50370747,OFICINA DE JUSTICIA DE BOLLULLOS PAR DEL CONDADO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=97:codigo/plazas=50370747/1
101299,BOE-A-2025-22543,50370739,OFICINA DE JUSTICIA DE LEPE.,1,1,,,BOE-A-2025-22543:tabla=2:fila=98:codigo/plazas=50370739/1
101300,BOE-A-2025-22543,50370854,OFICINA DE JUSTICIA DE MINAS DE RIO TINTO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=99:codigo/plazas=50370854/1
101301,BOE-A-2025-22543,50371799,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=100:codigo/plazas=50371799/1
101302,BOE-A-2025-22543,50371800,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=101:codigo/plazas=50371800/1
101303,BOE-A-2025-22543,50371803,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=102:codigo/plazas=50371803/1
101304,BOE-A-2025-22543,50370852,OFICINA DE JUSTICIA DE MINAS DE NERVA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=103:codigo/plazas=50370852/1
101305,BOE-A-2025-22543,50371777,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=104:codigo/plazas=50371777/1
101306,BOE-A-2025-22543,50371778,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=105:codigo/plazas=50371778/1
101307,BOE-A-2025-22543,50371779,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=106:codigo/plazas=50371779/1
101308,BOE-A-2025-22543,50371782,OFICINA GENERAL DEL REGISTRO CIVIL DE LA PALMA DEL CONDADO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=107:codigo/plazas=50371782/1
101309,BOE-A-2025-22543,50370741,OFICINA DE JUSTICIA DE PALOS DE LA FRONTERA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=108:codigo/plazas=50370741/1
101310,BOE-A-2025-22543,50371815,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=109:codigo/plazas=50371815/1
101311,BOE-A-2025-22543,50371816,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=110:codigo/plazas=50371816/1
101312,BOE-A-2025-22543,50371813,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=111:codigo/plazas=50371813/1
101313,BOE-A-2025-22543,50371814,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=112:codigo/plazas=50371814/1
101314,BOE-A-2025-22543,50371819,OFICINA GENERAL DEL REGISTRO CIVIL DE VALVERDE DEL CAMINO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=113:codigo/plazas=50371819/1
101315,BOE-A-2025-22543,50371828,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=114:codigo/plazas=50371828/1
101316,BOE-A-2025-22543,50371829,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=115:codigo/plazas=50371829/1
101317,BOE-A-2025-22543,50371895,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=116:codigo/plazas=50371895/1
101318,BOE-A-2025-22543,50371894,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=117:codigo/plazas=50371894/1
101319,BOE-A-2025-22543,50371876,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=118:codigo/plazas=50371876/1
101320,BOE-A-2025-22543,50371877,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=119:codigo/plazas=50371877/1
101321,BOE-A-2025-22543,50370767,OFICINA DE JUSTICIA DE JODAR.,1,1,,,BOE-A-2025-22543:tabla=2:fila=120:codigo/plazas=50370767/1
101322,BOE-A-2025-22543,50371959,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=121:codigo/plazas=50371959/1
101323,BOE-A-2025-22543,50371960,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=122:codigo/plazas=50371960/1
101324,BOE-A-2025-22543,50370764,OFICINA DE JUSTICIA DE TORREDONJIMENO.,1,1,,,BOE-A-2025-22543:tabla=2:fila=123:codigo/plazas=50370764/1
101325,BOE-A-2025-22543,50372003,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=124:codigo/plazas=50372003/1
101326,BOE-A-2025-22543,50371988,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=125:codigo/plazas=50371988/1
101327,BOE-A-2025-22543,50371991,OFICINA GENERAL DEL REGISTRO CIVIL DE UBEDA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=126:codigo/plazas=50371991/1
101328,BOE-A-2025-22543,50370781,OFICINA DE JUSTICIA DE ALHAURIN EL GRANDE.,1,1,,,BOE-A-2025-22543:tabla=2:fila=127:codigo/plazas=50370781/1
101329,BOE-A-2025-22543,50372032,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=128:codigo/plazas=50372032/1
101330,BOE-A-2025-22543,50372033,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=129:codigo/plazas=50372033/1
101331,BOE-A-2025-22543,50372035,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=130:codigo/plazas=50372035/1
101332,BOE-A-2025-22543,50372039,OFICINA GENERAL DEL REGISTRO CIVIL DE ANTEQUERA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=131:codigo/plazas=50372039/1
101333,BOE-A-2025-22543,50372043,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=132:codigo/plazas=50372043/1
101334,BOE-A-2025-22543,50372044,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=133:codigo/plazas=50372044/1
101335,BOE-A-2025-22543,50372047,OFICINA GENERAL DEL REGISTRO CIVIL DE ARCHIDONA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=134:codigo/plazas=50372047/1
101336,BOE-A-2025-22543,50370784,OFICINA DE JUSTICIA DE CAMPILLOS.,1,1,,,BOE-A-2025-22543:tabla=2:fila=135:codigo/plazas=50370784/1
101337,BOE-A-2025-22543,50372066,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22543:tabla=2:fila=136:codigo/plazas=50372066/1
101338,BOE-A-2025-22543,50372111,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=137:codigo/plazas=50372111/1
101339,BOE-A-2025-22543,50372112,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=138:codigo/plazas=50372112/1
101340,BOE-A-2025-22543,50372113,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=139:codigo/plazas=50372113/1
101341,BOE-A-2025-22543,50372108,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=140:codigo/plazas=50372108/1
101342,BOE-A-2025-22543,50372109,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22543:tabla=2:fila=141:codigo/plazas=50372109/1
101343,BOE-A-2025-22543,50372134,OFICINA GENERAL DEL REGISTRO CIVIL DE ESTEPONA.,1,1,,,BOE-A-2025-22543:tabla=2:fila=142:codigo/plazas=50372134/1
