id,boe,puesto_antes,puesto_despues,puesto_normalizado_antes,puesto_normalizado_despues,plazas_antes,plazas_despues,campos_adicionales_modificados,clave_correspondencia,evidencia,candidatos_clave,confianza
101414,BOE-A-2025-22547,50373064,SERVICIO COMÚN DE TRAMITACIÓN.,50373064,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=1:codigo/plazas=50373064/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101415,BOE-A-2025-22547,50373065,SERVICIO COMÚN DE TRAMITACIÓN.,50373065,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=2:codigo/plazas=50373065/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101416,BOE-A-2025-22547,50373066,SERVICIO COMÚN DE TRAMITACIÓN.,50373066,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=3:codigo/plazas=50373066/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101417,BOE-A-2025-22547,50373067,SERVICIO COMÚN DE TRAMITACIÓN.,50373067,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=4:codigo/plazas=50373067/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101418,BOE-A-2025-22547,50373068,SERVICIO COMÚN DE TRAMITACIÓN.,50373068,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=5:codigo/plazas=50373068/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101419,BOE-A-2025-22547,50373069,SERVICIO COMÚN DE TRAMITACIÓN.,50373069,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=6:codigo/plazas=50373069/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101420,BOE-A-2025-22547,50373070,SERVICIO COMÚN DE TRAMITACIÓN.,50373070,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=7:codigo/plazas=50373070/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101421,BOE-A-2025-22547,50373230,OFICINA GENERAL DEL REGISTRO CIVIL DE ARUCAS.,50373230,OFICINA GENERAL DEL REGISTRO CIVIL DE ARUCAS.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=8:codigo/plazas=50373230/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101422,BOE-A-2025-22547,50373125,SERVICIO COMÚN DE TRAMITACIÓN.,50373125,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=9:codigo/plazas=50373125/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101423,BOE-A-2025-22547,50373126,SERVICIO COMÚN DE TRAMITACIÓN.,50373126,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=10:codigo/plazas=50373126/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101424,BOE-A-2025-22547,50373127,SERVICIO COMÚN DE TRAMITACIÓN.,50373127,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=11:codigo/plazas=50373127/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101425,BOE-A-2025-22547,50373128,SERVICIO COMÚN DE TRAMITACIÓN.,50373128,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=12:codigo/plazas=50373128/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101426,BOE-A-2025-22547,50373129,SERVICIO COMÚN DE TRAMITACIÓN.,50373129,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=13:codigo/plazas=50373129/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101427,BOE-A-2025-22547,50373130,SERVICIO COMÚN DE TRAMITACIÓN.,50373130,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=14:codigo/plazas=50373130/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101428,BOE-A-2025-22547,50373131,SERVICIO COMÚN DE TRAMITACIÓN.,50373131,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=15:codigo/plazas=50373131/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101429,BOE-A-2025-22547,50373132,SERVICIO COMÚN DE TRAMITACIÓN.,50373132,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=16:codigo/plazas=50373132/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101430,BOE-A-2025-22547,50373133,SERVICIO COMÚN DE TRAMITACIÓN.,50373133,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=17:codigo/plazas=50373133/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101431,BOE-A-2025-22547,50373134,SERVICIO COMÚN DE TRAMITACIÓN.,50373134,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=18:codigo/plazas=50373134/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101432,BOE-A-2025-22547,50373135,SERVICIO COMÚN DE TRAMITACIÓN.,50373135,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=19:codigo/plazas=50373135/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101433,BOE-A-2025-22547,50373136,SERVICIO COMÚN DE TRAMITACIÓN.,50373136,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=20:codigo/plazas=50373136/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101434,BOE-A-2025-22547,50373137,SERVICIO COMÚN DE TRAMITACIÓN.,50373137,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=21:codigo/plazas=50373137/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101435,BOE-A-2025-22547,50373138,SERVICIO COMÚN DE TRAMITACIÓN.,50373138,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=22:codigo/plazas=50373138/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101436,BOE-A-2025-22547,50373139,SERVICIO COMÚN DE TRAMITACIÓN.,50373139,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=23:codigo/plazas=50373139/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101437,BOE-A-2025-22547,50373140,SERVICIO COMÚN DE TRAMITACIÓN.,50373140,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=24:codigo/plazas=50373140/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101438,BOE-A-2025-22547,50373141,SERVICIO COMÚN DE TRAMITACIÓN.,50373141,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=25:codigo/plazas=50373141/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101439,BOE-A-2025-22547,50373142,SERVICIO COMÚN DE TRAMITACIÓN.,50373142,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=26:codigo/plazas=50373142/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101440,BOE-A-2025-22547,50373143,SERVICIO COMÚN DE TRAMITACIÓN.,50373143,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=27:codigo/plazas=50373143/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101441,BOE-A-2025-22547,50373144,SERVICIO COMÚN DE TRAMITACIÓN.,50373144,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=28:codigo/plazas=50373144/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101442,BOE-A-2025-22547,50373145,SERVICIO COMÚN DE TRAMITACIÓN.,50373145,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=29:codigo/plazas=50373145/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101443,BOE-A-2025-22547,50373146,SERVICIO COMÚN DE TRAMITACIÓN.,50373146,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=30:codigo/plazas=50373146/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101444,BOE-A-2025-22547,50373147,SERVICIO COMÚN DE TRAMITACIÓN.,50373147,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=31:codigo/plazas=50373147/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101445,BOE-A-2025-22547,50373148,SERVICIO COMÚN DE TRAMITACIÓN.,50373148,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=32:codigo/plazas=50373148/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101446,BOE-A-2025-22547,50373149,SERVICIO COMÚN DE TRAMITACIÓN.,50373149,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=33:codigo/plazas=50373149/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101447,BOE-A-2025-22547,50373150,SERVICIO COMÚN DE TRAMITACIÓN.,50373150,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=34:codigo/plazas=50373150/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101448,BOE-A-2025-22547,50373154,SERVICIO COMUN GENERAL.,50373154,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=35:codigo/plazas=50373154/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101449,BOE-A-2025-22547,50373155,SERVICIO COMUN GENERAL.,50373155,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=36:codigo/plazas=50373155/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101450,BOE-A-2025-22547,50373234,OFICINA GENERAL DEL REGISTRO CIVIL.,50373234,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=37:codigo/plazas=50373234/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101451,BOE-A-2025-22547,50373235,OFICINA GENERAL DEL REGISTRO CIVIL.,50373235,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=38:codigo/plazas=50373235/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101452,BOE-A-2025-22547,50373038,SERVICIO COMÚN DE TRAMITACIÓN.,50373038,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=39:codigo/plazas=50373038/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101453,BOE-A-2025-22547,50373039,SERVICIO COMÚN DE TRAMITACIÓN.,50373039,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=40:codigo/plazas=50373039/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101454,BOE-A-2025-22547,50373040,SERVICIO COMÚN DE TRAMITACIÓN.,50373040,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=41:codigo/plazas=50373040/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101455,BOE-A-2025-22547,50373041,SERVICIO COMÚN DE TRAMITACIÓN.,50373041,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=42:codigo/plazas=50373041/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101456,BOE-A-2025-22547,50373042,SERVICIO COMÚN DE TRAMITACIÓN.,50373042,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=43:codigo/plazas=50373042/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101457,BOE-A-2025-22547,50373043,SERVICIO COMÚN DE TRAMITACIÓN.,50373043,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=44:codigo/plazas=50373043/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101458,BOE-A-2025-22547,50373044,SERVICIO COMÚN DE TRAMITACIÓN.,50373044,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=45:codigo/plazas=50373044/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101459,BOE-A-2025-22547,50373045,SERVICIO COMÚN DE TRAMITACIÓN.,50373045,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=46:codigo/plazas=50373045/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101460,BOE-A-2025-22547,50373020,SERVICIO COMÚN DE TRAMITACIÓN.,50373020,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=47:codigo/plazas=50373020/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101461,BOE-A-2025-22547,50373003,SERVICIO COMÚN DE TRAMITACIÓN.,50373003,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=48:codigo/plazas=50373003/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101462,BOE-A-2025-22547,50373004,SERVICIO COMÚN DE TRAMITACIÓN.,50373004,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=49:codigo/plazas=50373004/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101463,BOE-A-2025-22547,50373005,SERVICIO COMÚN DE TRAMITACIÓN.,50373005,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=50:codigo/plazas=50373005/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101464,BOE-A-2025-22547,50373006,SERVICIO COMÚN DE TRAMITACIÓN.,50373006,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=51:codigo/plazas=50373006/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101465,BOE-A-2025-22547,50373224,OFICINA GENERAL DEL REGISTRO CIVIL DE LLANOS DE ARIDANE (LOS).,50373224,OFICINA GENERAL DEL REGISTRO CIVIL DE LLANOS DE ARIDANE (LOS).,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=52:codigo/plazas=50373224/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101466,BOE-A-2025-22547,50373180,SERVICIO COMÚN DE TRAMITACIÓN.,50373180,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=53:codigo/plazas=50373180/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101467,BOE-A-2025-22547,50373181,SERVICIO COMÚN DE TRAMITACIÓN.,50373181,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=54:codigo/plazas=50373181/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101468,BOE-A-2025-22547,50372994,SERVICIO COMÚN DE TRAMITACIÓN.,50372994,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=55:codigo/plazas=50372994/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101469,BOE-A-2025-22547,50372995,SERVICIO COMÚN DE TRAMITACIÓN.,50372995,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=56:codigo/plazas=50372995/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101470,BOE-A-2025-22547,50373222,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN SEBASTIAN DE LA GOMERA.,50373222,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN SEBASTIAN DE LA GOMERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=57:codigo/plazas=50373222/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101471,BOE-A-2025-22547,50372991,SERVICIO COMÚN DE TRAMITACIÓN.,50372991,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=1:fila=58:codigo/plazas=50372991/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101472,BOE-A-2025-22547,50373081,SERVICIO COMÚN DE TRAMITACIÓN.,50373081,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=1:codigo/plazas=50373081/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101473,BOE-A-2025-22547,50373082,SERVICIO COMÚN DE TRAMITACIÓN.,50373082,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=2:codigo/plazas=50373082/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101474,BOE-A-2025-22547,50373083,SERVICIO COMÚN DE TRAMITACIÓN.,50373083,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=3:codigo/plazas=50373083/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101475,BOE-A-2025-22547,50373084,SERVICIO COMÚN DE TRAMITACIÓN.,50373084,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=4:codigo/plazas=50373084/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101476,BOE-A-2025-22547,50373243,OFICINA DE JUSTICIA DE FIRGAS.,50373243,OFICINA DE JUSTICIA DE FIRGAS.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=5:codigo/plazas=50373243/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101477,BOE-A-2025-22547,50373246,OFICINA DE JUSTICIA DETEROR.,50373246,OFICINA DE JUSTICIA DETEROR.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=6:codigo/plazas=50373246/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101478,BOE-A-2025-22547,50373265,OFICINA DE JUSTICIA DE CANDELARIA.,50373265,OFICINA DE JUSTICIA DE CANDELARIA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=7:codigo/plazas=50373265/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101479,BOE-A-2025-22547,50373157,SERVICIO COMUN GENERAL.,50373157,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=8:codigo/plazas=50373157/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101480,BOE-A-2025-22547,50373158,SERVICIO COMUN GENERAL.,50373158,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=9:codigo/plazas=50373158/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101481,BOE-A-2025-22547,50373159,SERVICIO COMUN GENERAL.,50373159,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=10:codigo/plazas=50373159/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101482,BOE-A-2025-22547,50373160,SERVICIO COMUN GENERAL.,50373160,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=11:codigo/plazas=50373160/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101483,BOE-A-2025-22547,50373161,SERVICIO COMUN GENERAL.,50373161,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=12:codigo/plazas=50373161/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101484,BOE-A-2025-22547,50373162,SERVICIO COMUN GENERAL.,50373162,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=13:codigo/plazas=50373162/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101485,BOE-A-2025-22547,50373163,SERVICIO COMUN GENERAL.,50373163,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=14:codigo/plazas=50373163/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101486,BOE-A-2025-22547,50373164,SERVICIO COMUN GENERAL.,50373164,SERVICIO COMUN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=15:codigo/plazas=50373164/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101487,BOE-A-2025-22547,50373052,SERVICIO COMÚN DE TRAMITACIÓN.,50373052,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=16:codigo/plazas=50373052/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101488,BOE-A-2025-22547,50373053,SERVICIO COMÚN DE TRAMITACIÓN.,50373053,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=17:codigo/plazas=50373053/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101489,BOE-A-2025-22547,50373054,SERVICIO COMÚN DE TRAMITACIÓN.,50373054,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=18:codigo/plazas=50373054/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101490,BOE-A-2025-22547,50373027,SERVICIO COMÚN DE TRAMITACIÓN.,50373027,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=19:codigo/plazas=50373027/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101491,BOE-A-2025-22547,50373010,SERVICIO COMÚN DE TRAMITACIÓN.,50373010,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=20:codigo/plazas=50373010/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101492,BOE-A-2025-22547,50373011,SERVICIO COMÚN DE TRAMITACIÓN.,50373011,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=21:codigo/plazas=50373011/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101493,BOE-A-2025-22547,50373209,SERVICIO COMÚN GENERAL.,50373209,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=22:codigo/plazas=50373209/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101494,BOE-A-2025-22547,50373210,SERVICIO COMÚN GENERAL.,50373210,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=23:codigo/plazas=50373210/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
101495,BOE-A-2025-22547,50373211,SERVICIO COMÚN GENERAL.,50373211,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22547:tabla=2:fila=24:codigo/plazas=50373211/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22547,1,ALTA
