id,boe,puesto_reconstruido,puesto_normalizado,estado,motivo
101235,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101236,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE CHICLANA DE LA FRONTERA.,OFICINA GENERAL DEL REGISTRO CIVIL DE CHICLANA DE LA FRONTERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101237,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101238,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101239,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101240,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101241,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101242,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101243,BOE-A-2025-22543,OFICINA DE JUSTICIA DE MEDINA SIDONIA.,OFICINA DE JUSTICIA DE MEDINA SIDONIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101244,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101245,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE PUERTO REAL.,OFICINA GENERAL DEL REGISTRO CIVIL DE PUERTO REAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101246,BOE-A-2025-22543,OFICINA DE JUSTICIA DE PUERTO SERRANO.,OFICINA DE JUSTICIA DE PUERTO SERRANO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101247,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101248,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101249,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101250,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101251,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101252,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101253,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101254,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE UBRIQUE.,OFICINA GENERAL DEL REGISTRO CIVIL DE UBRIQUE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101255,BOE-A-2025-22543,OFICINA DE JUSTICIA DE VILLAMARTIN.,OFICINA DE JUSTICIA DE VILLAMARTIN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101256,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101257,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE BAENA.,OFICINA GENERAL DEL REGISTRO CIVIL DE BAENA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101258,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101259,BOE-A-2025-22543,OFICINA DE JUSTICIA DE FUENTE PALMERA.,OFICINA DE JUSTICIA DE FUENTE PALMERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101260,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101261,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101262,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101263,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE LUCENA.,OFICINA GENERAL DEL REGISTRO CIVIL DE LUCENA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101264,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101265,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101266,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101267,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE PEÑARROYA-PUEBLONUEVO.,OFICINA GENERAL DEL REGISTRO CIVIL DE PEÑARROYA-PUEBLONUEVO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101268,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101269,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101270,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101271,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE POZOBLANCO.,OFICINA GENERAL DEL REGISTRO CIVIL DE POZOBLANCO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101272,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101273,BOE-A-2025-22543,OFICINA DE JUSTICIA DE RUTE.,OFICINA DE JUSTICIA DE RUTE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101274,BOE-A-2025-22543,OFICINA DE JUSTICIA DE VILLANUEVA DE CORDOBA.,OFICINA DE JUSTICIA DE VILLANUEVA DE CORDOBA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101275,BOE-A-2025-22543,OFICINA DE JUSTICIA DE ALHAMA DE GRANADA.,OFICINA DE JUSTICIA DE ALHAMA DE GRANADA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101276,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101277,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101278,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE ALMUÑECAR.,OFICINA GENERAL DEL REGISTRO CIVIL DE ALMUÑECAR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101279,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101280,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE GUADIX.,OFICINA GENERAL DEL REGISTRO CIVIL DE GUADIX.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101281,BOE-A-2025-22543,OFICINA DE JUSTICIA DE HUETOR TAJAR.,OFICINA DE JUSTICIA DE HUETOR TAJAR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101282,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101283,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101284,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE LOJA.,OFICINA GENERAL DEL REGISTRO CIVIL DE LOJA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101285,BOE-A-2025-22543,OFICINA DE JUSTICIA DE MONTEFRIO.,OFICINA DE JUSTICIA DE MONTEFRIO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101286,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE SANTA FE.,OFICINA GENERAL DEL REGISTRO CIVIL DE SANTA FE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101287,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101288,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101289,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101290,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101291,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101292,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101293,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101294,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101295,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101296,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101297,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE AYAMONTE.,OFICINA GENERAL DEL REGISTRO CIVIL DE AYAMONTE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101298,BOE-A-2025-22543,OFICINA DE JUSTICIA DE BOLLULLOS PAR DEL CONDADO.,OFICINA DE JUSTICIA DE BOLLULLOS PAR DEL CONDADO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101299,BOE-A-2025-22543,OFICINA DE JUSTICIA DE LEPE.,OFICINA DE JUSTICIA DE LEPE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101300,BOE-A-2025-22543,OFICINA DE JUSTICIA DE MINAS DE RIO TINTO.,OFICINA DE JUSTICIA DE MINAS DE RIO TINTO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101301,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101302,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101303,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101304,BOE-A-2025-22543,OFICINA DE JUSTICIA DE MINAS DE NERVA.,OFICINA DE JUSTICIA DE MINAS DE NERVA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101305,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101306,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101307,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101308,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE LA PALMA DEL CONDADO.,OFICINA GENERAL DEL REGISTRO CIVIL DE LA PALMA DEL CONDADO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101309,BOE-A-2025-22543,OFICINA DE JUSTICIA DE PALOS DE LA FRONTERA.,OFICINA DE JUSTICIA DE PALOS DE LA FRONTERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101310,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101311,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101312,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101313,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101314,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE VALVERDE DEL CAMINO.,OFICINA GENERAL DEL REGISTRO CIVIL DE VALVERDE DEL CAMINO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101315,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101316,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101317,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101318,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101319,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101320,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101321,BOE-A-2025-22543,OFICINA DE JUSTICIA DE JODAR.,OFICINA DE JUSTICIA DE JODAR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101322,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101323,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101324,BOE-A-2025-22543,OFICINA DE JUSTICIA DE TORREDONJIMENO.,OFICINA DE JUSTICIA DE TORREDONJIMENO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101325,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101326,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101327,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE UBEDA.,OFICINA GENERAL DEL REGISTRO CIVIL DE UBEDA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101328,BOE-A-2025-22543,OFICINA DE JUSTICIA DE ALHAURIN EL GRANDE.,OFICINA DE JUSTICIA DE ALHAURIN EL GRANDE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101329,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101330,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101331,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101332,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE ANTEQUERA.,OFICINA GENERAL DEL REGISTRO CIVIL DE ANTEQUERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101333,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101334,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101335,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE ARCHIDONA.,OFICINA GENERAL DEL REGISTRO CIVIL DE ARCHIDONA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101336,BOE-A-2025-22543,OFICINA DE JUSTICIA DE CAMPILLOS.,OFICINA DE JUSTICIA DE CAMPILLOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101337,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101338,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101339,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101340,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101341,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101342,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101343,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE ESTEPONA.,OFICINA GENERAL DEL REGISTRO CIVIL DE ESTEPONA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101344,BOE-A-2025-22543,OFICINA DE JUSTICIA DE MANILVA.,OFICINA DE JUSTICIA DE MANILVA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101345,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101346,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
