id,puesto_persistido,puesto_normalizado,plazas_persistidas,fecha_boe,boe,fuente_oficial,clasificacion,puesto_correcto_si_determinable,plazas_correctas_si_determinables,registro_espurio,causa
100966,50372582,50372582,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100967,50372589,50372589,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100968,50370859,50370859,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100969,50370860,50370860,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100970,50370861,50370861,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100971,50370865,50370865,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100972,50370885,50370885,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100973,50370886,50370886,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100974,50370924,50370924,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100975,50370925,50370925,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100976,50370926,50370926,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100977,50370930,50370930,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100978,50370940,50370940,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100979,50370941,50370941,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100980,50370956,50370956,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100981,50370973,50370973,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100982,50370974,50370974,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100983,50370975,50370975,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100984,50370976,50370976,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100985,50370994,50370994,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100986,50371042,50371042,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100987,50371043,50371043,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100988,50371044,50371044,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100989,50371045,50371045,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100990,50371046,50371046,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100991,50371047,50371047,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100992,50371024,50371024,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100993,50371079,50371079,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100994,50371080,50371080,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100995,50371081,50371081,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100996,50371089,50371089,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100997,50371106,50371106,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100998,50371107,50371107,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
100999,50371108,50371108,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101000,50371112,50371112,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101001,50371113,50371113,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101002,50371120,50371120,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101003,50371146,50371146,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101004,50371155,50371155,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101005,50371169,50371169,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101006,50371170,50371170,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101007,50371178,50371178,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101008,50371192,50371192,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101009,50371193,50371193,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101010,50371194,50371194,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101011,50371195,50371195,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101012,50371196,50371196,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101013,50371197,50371197,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101014,50371198,50371198,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101015,50371215,50371215,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101016,50371216,50371216,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101017,50371226,50371226,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101018,50371227,50371227,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101019,50371250,50371250,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101020,50371251,50371251,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101021,50371252,50371252,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101022,50371277,50371277,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101023,50371278,50371278,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101024,50371279,50371279,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101025,50371302,50371302,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101026,50371312,50371312,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101027,50371313,50371313,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101028,50371314,50371314,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101029,50371315,50371315,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101030,50371316,50371316,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101031,50371317,50371317,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101032,50371318,50371318,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101033,50371347,50371347,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101034,50371348,50371348,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101035,50371349,50371349,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101036,50371383,50371383,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101037,50371399,50371399,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101038,50371417,50371417,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101039,50371425,50371425,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101040,50371426,50371426,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101041,50371439,50371439,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101042,50371442,50371442,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101043,50371454,50371454,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101044,50370703,50370703,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101045,50371483,50371483,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101046,50371484,50371484,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101047,50371490,50371490,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101048,50371491,50371491,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101049,50371492,50371492,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101050,50371506,50371506,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101051,50371519,50371519,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101052,50371527,50371527,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101053,50371542,50371542,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101054,50371543,50371543,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101055,50371563,50371563,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101056,50371564,50371564,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101057,50371565,50371565,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101058,50371567,50371567,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101059,50371568,50371568,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101060,50371574,50371574,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101061,50371580,50371580,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101062,50371584,50371584,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101063,50371593,50371593,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101064,50371603,50371603,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101065,50371604,50371604,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101066,50371605,50371605,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101067,50371609,50371609,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101068,50371610,50371610,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101069,50371617,50371617,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101070,50371643,50371643,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101071,50371644,50371644,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101072,50371645,50371645,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101073,50371646,50371646,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101074,50371647,50371647,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101075,50371648,50371648,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101076,50371649,50371649,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101077,50371660,50371660,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101078,50371671,50371671,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101079,50371672,50371672,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101080,50371624,50371624,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101081,50371678,50371678,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101082,50371700,50371700,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101083,50371701,50371701,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101084,50371702,50371702,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101085,50371703,50371703,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101086,50371704,50371704,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101087,50371705,50371705,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101088,50371706,50371706,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
101089,50371707,50371707,1,2025-11-07,BOE-A-2025-22543,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,CODIGO_DE_PUESTO,reextracción de la columna Denominación,1,NO,CELDA_DESALINEADA
